features,class
"[-207.24358, 130.93799, -18.50727, 33.30124, -3.9344985, 15.381376, -6.393797, 2.948603, -16.781153, 7.0790563, -8.595193, 4.7997184, -12.249361, -1.0135845, -4.5457964, -6.0678244, -5.5366726, -2.3692818, -6.538889, -5.8997445, -6.931266, -8.585141, -6.5263257, -5.0200167, -3.8380508, -6.983378, -0.54320276, -1.7763433, -0.3652326, -1.1095657, -5.7461557, -7.4676094, -5.1653466, -1.5242592, 2.6575801, -0.68908817, -1.8393846, -5.393195, -5.3304377, -4.9333177]",country
"[-60.91825, 105.47954, -16.908377, 40.71572, -15.026839, 36.03335, -12.812083, 17.487259, -16.741238, 11.763029, -10.137154, 13.196802, -12.209422, 2.3499122, -12.192258, 6.4409447, -1.7899203, 6.3283567, -1.331766, -2.7994835, -8.595864, -4.578831, -4.3163376, -1.1755009, -5.354088, -1.6088544, -3.5167782, -7.3851304, -3.4004042, -4.646108, -2.7986932, -2.8928237, 2.1337054, -2.450756, -4.1611137, -5.1809087, -1.5958377, 2.2228591, 1.2727624, -6.7173495]",country
"[-183.98438, 159.79948, -23.137691, 43.02262, -9.470626, 8.825906, -1.6558597, 4.349173, -13.371262, 0.83122236, -13.96949, 1.4447743, -7.3807516, 0.61156195, -3.391394, -3.5919597, -9.069878, -3.1678312, -4.073247, -7.056792, -4.823802, -7.967898, -4.5524178, -2.6316648, -2.538634, -5.500825, -4.635325, -7.1041403, -4.3473153, -3.27493, 0.035336867, -3.6923401, -4.5822515, -2.8196564, -3.5907583, -3.803771, -1.6221627, -3.966485, -1.8237833, -1.5893413]",country
"[-118.21476, 152.95572, -46.51243, 31.121635, -17.298687, 6.282562, -3.6962414, 13.058594, -13.1422205, 15.704863, -13.088502, 5.70854, -10.694908, 1.0137243, -6.701207, 2.588542, -9.805691, 0.15128, -3.462106, -7.415149, 1.5585082, -3.2828696, -7.654164, -5.3775134, -3.2387056, -3.8852308, 3.97016, -1.6638724, -3.5702744, -7.3779154, 0.4327695, 1.7494371, -1.2011335, -5.23649, -5.089023, -8.123108, -1.9191558, 2.1987872, 5.5264864, 3.3311822]",country
"[-302.41064, 150.1164, -3.7138386, 26.95196, -0.2614174, 13.506062, 7.233895, 4.227106, 1.7578512, 6.5712256, -0.500728, 7.9061255, 1.3247037, 0.4774177, 0.087967664, -3.1984918, -1.8258468, 0.8787182, 0.5783262, -3.156568, -4.8881965, -2.8729305, -0.9230073, -2.2313814, -0.56683654, -3.3407924, -2.7452002, -1.7191831, -0.3558938, -1.908856, 0.11637795, 1.1423864, -1.6358052, -1.0637543, -3.707271, -3.1616397, -1.946712, -3.9467733, -3.9896479, -1.2539729]",country
"[-229.05678, 180.33003, 4.537212, 24.171108, 1.0911433, 4.0153756, -6.0064874, 1.902865, -13.129048, 0.015985735, -13.500771, 1.5909431, -13.422154, -5.68734, -7.6039324, -9.792611, -3.7851264, -4.794852, -4.7134557, -2.9597528, -1.739612, -3.4509246, -6.1525297, 0.12215188, -0.024962576, -2.6124513, -0.76042396, -3.7885664, -4.680523, -4.6649027, -2.7819636, -0.7121092, 0.462892, -1.4190726, -2.3434637, -1.4549481, 0.51498085, -2.9177277, -2.6114285, -3.2039587]",country
"[-101.020874, 111.61904, -13.149067, 44.606804, -5.94553, 29.338867, -7.9442205, 19.591711, -22.431093, 17.265936, -17.816372, 11.403573, -12.458793, 1.6445949, -8.516321, 2.725518, -7.2944236, 4.8751426, -1.2057087, -1.2987939, -7.358301, -3.1193113, -4.657224, -1.2160047, -3.1377203, -0.36472756, -1.755903, -4.0138474, 0.25607297, -0.72062606, -1.38519, -5.4543896, -3.078295, 0.82598805, 3.4774046, -1.7525258, -0.07850405, -1.5482888, 0.21122375, -3.9584422]",country
"[-74.15763, 107.61035, -21.188368, 47.216305, -5.9845843, 17.79499, -20.406624, 14.9786215, -15.971437, 15.732458, -14.664344, 10.680037, -10.130847, 4.4517035, -7.6493077, 6.928254, -9.016342, 4.171889, -3.7496874, -3.5898669, -7.071166, -0.6504986, -4.228011, 0.055126972, -0.16182846, -2.6816132, -3.4226258, -1.6112754, 0.661565, -0.87447923, 3.068114, 2.309567, 1.6924084, 0.53169936, -1.4316032, -5.2768874, -1.9753008, -2.6096659, 0.40313292, -1.6421431]",country
"[-68.574776, 101.349686, -16.8994, 51.507854, -10.240494, 20.057522, -21.787128, 15.519601, -18.788992, 16.34265, -17.896719, 12.110844, -13.195823, 3.8828964, -8.877574, 5.0218263, -9.8212, 6.5356474, -4.5066094, -1.8112191, -5.599621, 0.07611476, -6.6532207, -1.0045005, -1.6041807, 0.17661637, -1.8880904, -1.252689, -2.302177, -4.262436, -4.9203787, -4.4354024, -0.03587686, 0.6527929, 1.9445542, -0.5402329, 1.7760141, -1.7901703, -1.1503682, -2.8190877]",country
"[-148.53708, 141.28717, -15.904905, 44.664753, 0.9870617, 13.670253, -13.241115, 12.6545315, -11.708021, 12.162337, -10.482789, 9.917888, -5.0692515, 1.3543674, -0.5595954, 2.864251, -8.093959, 2.1128888, -2.4824815, -4.4323597, 0.8833629, 2.7009306, -2.0550332, -2.690621, -2.3961742, -1.8890741, -1.7502108, 0.40215054, 1.6632249, -2.278659, -0.5105551, -0.16415776, 4.6979256, 1.070661, 0.80812246, -4.2179484, -1.1867989, -3.7444956, -3.275941, -1.75081]",country
"[-80.230835, 108.203285, -23.831282, 52.62174, -6.4135385, 15.064379, -17.638653, 9.731315, -16.172585, 8.9045315, -15.960604, 8.001686, -10.708485, 4.5626254, -4.965905, 3.9872453, -9.806828, 2.6839185, -8.187603, -5.236678, -4.4766216, -1.2993897, -5.281935, -0.9050039, 0.74861765, -1.8719345, -2.8614025, -2.6408038, -1.4513226, -4.0135183, -1.7510468, -5.419919, -0.65258527, -0.28310663, 3.853735, 0.80139536, 1.5990206, -4.200915, -3.0356367, -3.3866746]",country
"[-146.03406, 124.633896, -17.923777, 49.246246, -0.16372989, 22.78391, -7.1801314, 16.748545, -9.71323, 15.436437, -7.632503, 10.915412, -3.4583304, 5.4289284, -4.934321, 5.1209855, -8.048678, 2.6393735, -1.859375, -3.4213555, -0.9543814, -1.0715735, -3.18223, -2.7379577, -0.52834505, -3.2739563, -1.3222786, -1.006792, -0.33025235, -2.9080384, 4.275816, 1.4250754, 0.17170644, -2.8009908, -2.180649, -5.5686193, -1.0790124, -1.6271374, -0.6361561, -2.440357]",country
"[-122.42891, 111.49043, -13.700005, 53.85051, -2.679243, 19.700176, -14.1241455, 13.753135, -14.02773, 14.631097, -13.9932375, 9.22784, -10.554295, 3.0150752, -8.303682, 5.0866604, -9.635659, 4.3253803, -5.6813617, -1.660016, -3.0244136, 1.442854, -5.2406435, -0.16076313, -0.6811297, -4.0990753, -2.9176698, -1.1311764, 0.01390228, -0.7478252, 0.87336606, -3.4387598, -1.9109759, -4.363979, -1.7493911, -5.0252757, -1.4285562, -1.290555, 0.4698184, -2.344295]",country
"[-170.8428, 124.75503, -19.23662, 39.212093, -3.7663841, 15.302875, -12.9792, 8.529965, -11.831754, 11.324966, -13.776035, 3.1141596, -10.082477, 2.905311, -5.4852047, 2.5340974, -9.193725, 1.0816599, -3.5736284, -6.710675, -4.110691, -5.520605, -6.9998884, -3.063347, -1.5752664, -5.853777, -3.3221908, -1.3060714, 0.48916906, -5.709856, -4.7916784, -6.6839337, 0.3508822, -0.47849402, -1.1686143, -1.0382904, 2.823337, -1.7642128, -5.1416817, -4.406547]",country
"[-121.959, 123.24601, -8.496771, 51.599014, -0.10669119, 20.418156, -11.878725, 16.262133, -11.52881, 11.832639, -8.090615, 9.130125, -8.650755, 5.554147, -5.7135496, 3.9488192, -5.4610395, 4.971839, -3.0476742, -3.3254604, -1.7712415, 0.48022145, -3.1462512, -2.0068817, 0.8752238, -2.0656116, -0.9955237, -0.7815674, 0.846818, -4.222518, 0.38131645, 0.22271511, 2.2025125, -0.9086581, -1.4379086, -4.1488333, -1.1905695, -1.8292707, -1.4054348, -2.1076057]",country
"[-205.06755, 140.98952, -8.963087, 36.968815, 6.427648, 14.8694515, -4.316959, 12.22562, -11.42915, 11.855211, -7.889388, 9.911036, -2.3491375, 4.485367, -5.0009093, 3.1456823, -4.5268893, 2.6499436, -3.1149898, -10.708284, -8.78646, -3.1915102, -4.1831264, -1.4341213, 0.65516996, -0.35848397, 0.669554, -3.4688315, -3.2058568, -0.9194383, 4.8224697, 0.31367788, 0.17980093, -5.6319714, -1.658316, -3.0436454, -1.1943212, -4.031612, -3.6627502, -2.9471776]",country
"[-91.654945, 115.8513, -30.201815, 52.284874, -5.0187893, 16.961172, -15.656676, 13.546172, -12.756255, 15.970038, -11.9657, 11.068041, -9.953225, 2.1009073, -7.821986, 5.040983, -7.2945685, 3.0502584, -4.4412885, -2.2321153, -1.5447583, 0.19874531, -2.1470246, -2.162566, -2.7037127, -4.96338, -1.7191619, -1.3504572, 2.4261801, -2.1439662, -0.17215852, -5.0538974, -1.488623, -0.67781234, 0.8342411, -1.615755, 0.3899439, 0.8446435, 2.3839889, 0.6920084]",country
"[-193.73314, 125.576965, -20.945107, 46.33686, -2.6908514, 12.840516, -6.6026425, 10.73607, -10.91958, 6.1234164, -9.4414, 5.1659884, -3.6614418, 0.3328779, -8.011832, 0.40246382, -6.5251384, 1.1832983, 0.7274877, -5.201875, -5.5069065, 0.96666443, -2.5988755, -4.0560985, 0.66662335, -4.736704, -4.91645, -3.7296093, -3.8965063, -4.311935, -3.9545903, -7.312279, -4.235448, -1.4914516, 1.1580616, -2.5887144, -2.770384, -0.782022, 0.5674255, -0.8220601]",country
"[-50.79226, 96.71365, -24.32533, 66.08502, -14.70023, 24.393627, -21.02959, 12.470781, -18.150887, 13.260366, -12.813221, 9.8000765, -11.347794, 4.9309936, -7.8565717, 5.746794, -10.30359, 3.7309506, -3.2364693, 0.38962892, -4.3991356, 2.9497664, -1.1448092, -0.62470967, 0.7877015, -1.147536, -5.696161, -2.5604594, 2.7397127, -3.5462935, -2.325681, -3.0764773, -0.11198946, -0.31507745, 3.9191444, 1.7766674, 3.8370643, -2.4371638, -1.8415725, -5.42309]",country
"[-213.623, 117.20727, -21.871634, 45.657173, -10.2800045, 5.0579906, -11.914002, 5.574868, -17.799599, 0.18725963, -14.170548, -1.1572179, -10.304958, -4.0669403, -6.6386614, -5.423801, -9.721565, -3.2093647, -4.4566813, -9.15581, -6.6762133, -7.120084, -11.589506, -9.573823, -9.563582, -13.280143, -10.578567, -7.271933, -4.8049707, -7.396464, -3.7891686, -5.752965, -4.184542, -1.002845, 3.161612, 0.5117161, 1.7307895, -3.1551116, -5.2889967, -8.213189]",country
"[-104.32959, 136.42427, -20.96272, 52.845562, 2.018694, 20.423431, -11.615844, 17.667425, -15.739916, 11.050942, -11.3228245, 3.6751578, -6.4964414, 0.039819114, -2.0384977, 2.1921766, -7.1179533, 1.8479372, 1.6751457, -1.4926862, -3.4616528, -1.5824834, -5.551653, -5.2454677, -3.1210115, -3.6938367, 0.10685004, -1.9215064, -0.5207957, -6.6123886, -3.9345398, -2.6308534, 1.3354748, -1.9616014, -1.227499, -2.2890143, -1.6783626, -3.5745854, -1.5535429, -1.0703726]",country
"[-124.79657, 127.310844, -23.381498, 47.375706, 0.5761373, 16.01138, -9.977922, 16.199665, -16.736052, 6.7884483, -8.19515, 3.2016318, -1.5992867, -2.1537287, -3.5309863, 2.2144253, -1.4061264, -1.6857991, -1.0267595, -2.6280155, -4.5538297, -1.347924, -1.7191962, -5.7913785, -2.6593008, -5.0418925, -4.7470703, -8.552168, -2.3191304, -2.7590446, -1.0116607, -1.8222531, -0.3172785, -1.2448468, -0.1590577, -0.8785865, -0.028387344, -0.86832434, -2.4993007, -3.3293972]",country
"[-69.83627, 124.2077, -32.48237, 47.6898, 1.4008855, 22.60084, -8.752852, 21.427229, -15.660797, 15.749121, -12.432544, 9.573857, -9.047071, 2.895844, -3.1919308, 5.826439, -5.6165805, 4.1708198, 0.1185637, -1.7212396, -8.0431185, -1.9862307, -4.1768093, -0.91933805, 0.9729227, -2.3617678, -8.141851, -5.4892163, 2.0097966, 0.5984553, -1.5411928, -9.230524, 0.11046882, 3.0887697, 5.4220123, 2.593098, 1.4358547, -6.0093236, -5.1233106, -4.592668]",country
"[-148.36998, 126.86573, -19.571285, 52.876766, 8.581605, 17.882395, -8.099402, 17.780605, -15.515441, 13.506864, -10.96457, 9.469388, -1.9210474, 1.882527, -2.6670923, 3.3894465, -3.5160546, 2.1107843, 2.090973, -0.110573515, -4.1447268, 2.4358778, -2.4424884, -5.410927, 1.1445458, -1.3523201, 0.063032605, -4.8411913, -3.0185041, -4.6918483, -0.025939941, -0.14521174, 1.0074093, -0.74335456, -1.4028718, -2.7154167, 0.2689024, -0.7371419, 0.90530044, 0.8756851]",country
"[-139.56085, 128.79108, -20.232744, 49.427704, -2.163364, 16.994392, -8.339966, 9.827166, -20.141237, 2.5050974, -11.247482, 3.7663162, -6.4156575, -3.338471, -2.8918989, 1.9810771, -4.188349, 1.3808455, 2.4423149, -3.6160343, -3.8386679, -3.2372768, -5.431562, -3.351441, -2.8686674, -3.8856575, 3.1227043, -1.0020797, 1.5813825, -2.8415248, -4.686523, -6.0308046, 0.4012828, -0.20145394, 1.306866, -1.862117, -1.6446366, -3.7854655, -0.916388, 1.5360142]",country
"[-42.18055, 106.264595, -24.218506, 44.67555, -12.344404, 20.534286, -16.052776, 18.492975, -18.786243, 15.519279, -15.459702, 8.954699, -9.982072, 6.93036, -8.807148, 4.5700974, -9.049452, 1.062708, -6.450736, -0.9850297, -5.978542, 2.5569706, -6.1638656, -2.533172, -1.0865661, -0.661071, -1.0518506, -1.5172212, -1.5001613, -2.2046552, -1.7380403, -7.913537, -5.169954, -3.0704029, -0.44034556, -1.0850272, 0.5149192, 0.13428518, 3.5861437, -1.332464]",country
"[-111.09919, 94.025856, 12.438059, 16.629438, 8.1260395, 15.663839, -1.4103327, 7.014441, 0.959783, -1.4994507, -3.0789328, -5.0989857, -3.715649, 0.21363017, -2.111481, -1.8266252, -5.3254986, 1.2326591, -5.604142, -3.6123145, -5.392497, -1.5270562, -2.824352, 0.97653764, -2.2984998, 0.94265133, -3.4504747, -1.1514236, -3.3889396, -1.492988, -2.904513, -3.3896675, -0.9524114, 0.2930763, 2.6836119, 5.0475416, -0.5308099, -0.6431655, 0.7179778, 0.49695483]",disco
"[-29.0431, 51.860497, -7.5676093, 21.507437, 8.141378, 18.118084, 6.8945746, 6.569047, 0.71136445, 11.159763, -1.816327, 1.63559, -2.59119, -1.3764, -3.614617, 0.21744065, -0.39202857, 2.6324093, -3.3654647, -0.08974958, -2.485294, 2.1648226, -1.4023752, -0.7478857, -7.9756308, -2.390454, -0.546174, 1.7155746, -2.9266355, -5.172905, -1.9561977, 1.8450623, -2.1231947, -3.9969828, -5.1098676, -5.562187, -3.2660313, -2.8443766, -1.0551536, 0.9945268]",disco
"[-53.1693, 57.173725, 21.160828, 11.305263, 18.118341, 1.6628118, 0.34510264, 2.3239794, -5.1052694, 2.747911, 3.1522434, -5.5144777, -3.1615028, -0.5241285, -2.6467953, -1.9889978, -1.2340913, -3.3621638, -3.7318506, -1.4488603, -0.67799747, -5.244296, -5.6376615, -7.1498, -0.10558759, -3.3291986, -1.641457, -2.5982668, -1.7467448, -0.89902604, -0.22260131, -5.9359026, -5.458592, -4.2818294, -5.2598553, -4.3154306, -5.533428, -3.6417925, -2.6881242, -1.9191002]",disco
"[-44.433094, 52.32051, 3.242855, 43.93931, 12.584174, 24.506044, 4.923503, 15.30651, 2.041092, 10.386366, -1.462323, 8.834608, 0.4166824, 4.6652493, -1.834696, 2.9817386, -2.0356004, -3.349819, -4.1517015, -0.3566818, -3.5177221, 0.023690036, -2.3539045, -1.7746733, -3.1682973, -2.2861269, -3.4935424, 1.0460532, -1.7083529, -1.0162976, -1.1993166, 1.2413849, -0.50132024, -0.89240533, -3.6502612, -4.1523137, -4.053942, -0.8939802, 2.530301, -2.1489778]",disco
"[-83.55509, 64.49134, 5.6444173, 2.70193, 0.78634006, 6.1651754, 1.884115, 1.9749736, -1.8108131, 1.8658113, 2.4624798, -0.22272582, 2.9572232, -3.3813763, -0.87036985, 0.042189453, -1.5689081, 0.5630036, 0.30448672, -2.779204, -0.8301677, -1.3021865, -2.5080853, -0.5710842, -2.7016442, -1.4063914, 1.6583699, 3.093314, 4.57248, -1.9858301, -0.19741946, -0.4077173, 0.57835555, -1.567211, -0.32453448, -0.4124653, -2.9552045, -0.4742147, -0.47165623, -1.48373]",disco
"[-24.816133, 73.69842, -11.7444935, 28.30463, 6.291743, 2.1907132, 8.419229, 12.195893, -4.057585, 13.498219, 1.8683927, -0.925946, 0.5338901, 2.4650354, -3.8139136, -0.9200627, -0.9959542, -3.4695203, -0.96042603, 0.007632762, -1.1367699, 0.24560359, -2.9277809, -1.0773228, -2.8841703, -1.6699754, -0.39346948, -0.99026686, -4.3168573, -4.362452, -2.8457117, -0.11489899, -1.0379562, -1.8481097, -3.3157628, -2.5195923, -3.222634, -2.9620466, -2.2324545, -1.0896972]",disco
"[-14.574817, 65.19933, -19.888515, 31.502684, -4.8146987, 11.865561, 9.996404, 5.9602337, -3.8007708, 9.38057, -4.387615, 3.3392262, -4.4454346, -1.2698743, -0.8342526, -2.1974072, -4.739514, -2.6204548, -7.4701667, 0.23054627, -3.338081, -0.2640386, 3.5659237, 2.1065388, -1.7934192, -1.6348262, -7.138888, -2.4935117, 0.9580977, -2.4946902, -9.183249, -2.4213698, -0.34959233, 1.6739556, -2.2749598, -3.442117, -3.8719094, -2.7769105, -2.0587363, -3.341408]",disco
"[-53.432594, 56.165604, -6.337501, 31.602524, 4.648096, 16.339651, 4.108209, 1.8778181, -0.38534993, 2.4980185, -0.54528874, 0.96003777, 0.4909867, -0.17423515, -1.8158445, -2.5272677, 0.8228422, -0.33732012, 0.560194, 2.7661417, 1.4095796, 1.1763521, 0.7133999, -1.9269428, -1.1680119, 1.5943233, -0.59186614, -0.74284154, -1.5151992, -2.6526945, -0.3981236, -1.1921228, -3.8573742, -6.824415, -5.6969175, -4.3125396, -4.4488964, -1.6206285, -1.8101896, -2.0660655]",disco
"[-32.569878, 65.03629, -26.761168, 30.300564, 5.697337, 11.660782, -2.227687, 10.421782, -2.3734117, 5.365474, -3.8786147, -0.86318004, -0.21064365, 3.4743693, -3.0502956, 0.35862792, -0.9338926, 1.1889795, 0.026238352, 2.9308531, 0.342886, 0.6303345, -2.2672782, -1.1373696, -2.7775586, -0.3815977, -2.8521755, -3.6346374, -4.1927795, -1.3664817, 1.1149043, -1.4014041, -4.9513626, -0.1175289, -0.56455773, 0.7308886, -0.6867775, 1.3572546, 0.7892237, -0.71258134]",disco
"[-68.92688, 63.117622, -15.855327, 28.002327, 8.173502, 7.323385, -4.9316792, 9.490028, -0.974049, -1.5963366, -6.1843934, -3.936597, -1.1669569, -6.5405774, -6.1709123, -5.039419, -4.40163, -5.379509, -1.6691306, -0.8976507, 1.230479, 1.0306517, -1.730502, -3.1451836, -0.80398643, -2.6987977, -1.8211155, -2.0863023, -0.70277476, -2.28333, -4.967818, -6.9197707, -5.5043926, -3.3323255, -4.033358, -6.752762, -4.241201, -0.82757705, -1.7598426, -3.188972]",disco
"[-6.7652006, 61.12942, -16.672161, 27.438726, 7.734437, 16.013573, 4.646263, 11.44598, 0.34369332, 9.835787, 3.1894264, 5.0318027, -1.8564007, 1.4831405, 0.94239396, -0.43738037, -0.7305347, 4.442808, -1.8508502, -0.6073213, -0.5952875, 1.4523764, -0.8492197, 2.0765984, -0.46531975, -1.7442137, -1.6971629, 1.5843495, -1.0747522, -1.1044016, -1.4562981, 0.6418506, -1.0502968, -0.13888898, -3.5365834, -1.4678453, -1.2041445, -0.5887872, -2.1391401, 0.8346086]",disco
"[-41.31514, 62.78868, 7.3239293, 12.122529, 6.3585057, 9.252999, 3.064216, 13.849786, 0.1527455, 8.056878, -2.6997387, -7.2205544, -3.241377, -1.9207121, 0.5214887, -3.184866, -5.5446587, -9.163444, -10.666912, -5.977336, -6.0135217, 1.2843696, -8.855383, -4.4145007, -5.8582754, -5.4680514, -3.989908, -1.0088419, -1.879036, -6.1003027, -3.5728052, -2.5781095, 2.1203783, -2.2686374, -2.3739755, -6.8494234, -6.9230375, -3.18041, -4.884142, -4.3659062]",disco
"[-57.955585, 68.42821, -15.226618, 23.4141, 14.886023, 13.217155, 2.1807866, 12.793448, 0.048980594, 12.763607, 0.0070237876, 3.38002, 0.8436664, 1.0487713, 0.55684376, 2.9899883, 2.9046798, 4.023067, 0.52316934, 1.9532893, -1.4784225, 2.7636569, 1.2027609, 2.1813445, 1.2581407, 0.32800505, 2.6794012, 5.8979793, -0.39188212, -0.6931758, 0.13409902, 1.216673, 2.1268039, 2.9102168, -1.4097942, -1.2473551, -0.7518455, 0.96789944, 1.6372969, 1.1472427]",disco
"[-40.076855, 56.219803, 23.692863, 31.93953, 2.4548008, 2.5702763, -2.4864342, 3.1007562, 1.8817095, 3.3470368, -0.0018149816, -1.5163456, -2.451519, -5.074228, -3.6787608, -7.854277, -3.0474572, -2.7854023, -7.4963384, -3.6242175, -1.8668197, 0.9146761, 1.2551221, -1.6366472, -4.971282, -4.1223054, -3.159794, -1.2006062, 0.087562084, 0.2806016, -1.339858, -2.0027308, -0.8504105, -1.043783, -1.2633294, -1.8218256, 0.6817921, 1.0266525, -1.4531275, -2.814989]",disco
"[-23.927664, 61.220757, -0.9586992, 25.331015, 0.3942347, 6.0302544, 2.4890816, 6.189192, -0.32926685, 9.696876, -5.5078354, 1.0618181, -2.4369648, -0.56662, -1.5567182, -0.8967289, -6.7337766, -3.7109935, -4.4605083, -0.7739851, -3.8919554, -4.9052196, -9.350866, -6.033331, -6.347331, -5.806835, -5.1524935, -0.9659905, -4.206074, -3.5731235, -1.4492648, -0.7628169, -3.604607, -5.8277454, -4.408888, -3.6586003, -4.229129, -2.7096624, -0.2919147, -0.4001905]",disco
"[-46.762787, 103.70078, 22.12663, 9.223701, 2.2584794, -4.7948833, 4.798995, 0.9515378, -9.411774, -1.0667286, -0.8673272, -5.279599, -1.7630391, -3.6539245, -4.311771, -0.07942038, -2.4967778, 0.540167, 2.5187652, -3.5475986, -2.6521368, -3.509641, -3.6506634, 0.087190256, -0.10068837, -3.168471, -2.1565275, -2.7670348, -1.5269781, -1.9518797, -2.1893501, -4.4384365, -2.8569777, -0.22389881, -3.2207284, -2.3655007, -3.061792, -5.1669984, -5.495904, -3.7048633]",disco
"[-35.856197, 83.80528, -2.9019706, 32.213963, 9.144426, 4.18242, 0.13708651, 11.094397, -2.8947358, 7.9954515, 0.62894285, 3.6732092, 3.7831783, 4.0557632, -3.2874453, 0.10280432, -3.8386443, -0.4993342, -3.4209988, -0.7642351, -1.7838823, 2.7401326, -0.8185518, 0.1096487, -1.7851534, -2.3409095, -2.236775, -1.9294091, -2.7043066, -0.15298738, -0.3631651, -0.19520067, -0.7932428, -1.1278718, -2.927209, -2.680022, -3.1033015, -1.2689593, -1.2676381, -2.399556]",disco
"[-98.18701, 92.406166, 2.659, 19.365164, 3.5725617, -1.7528334, -1.7048805, -3.1811252, -9.103381, -4.084536, -5.1873956, -5.481767, -4.233032, -3.7672806, -1.7109785, -5.5838566, -4.69225, -2.7134736, -1.8473061, -3.0993195, -2.5256462, -1.7298995, -1.4557111, -0.20835401, -1.3035252, -3.1800683, -3.2598295, -1.1157207, -0.16307002, 0.0106090475, -4.712172, -5.873947, -3.763318, -2.0164607, -1.571049, -2.4398935, -2.1155043, -1.7431412, -3.4683056, -4.128649]",disco
